ENSEMBL	logFC	logCPM	F	PValue	FDR	external_gene_name	description
ENSMUSG00000000001	-0.019519742060716206	7.864057289697487	0.015833203366207714	0.9015162422875567	0.9997512386383116	Gnai3	guanine nucleotide binding protein (G protein), alpha inhibiting 3 [Source:MGI Symbol;Acc:MGI:95773]
ENSMUSG00000000028	0.09339116135993945	5.246581433685213	0.27180184343876074	0.609640753604549	0.9997512386383116	Cdc45	cell division cycle 45 [Source:MGI Symbol;Acc:MGI:1338073]
ENSMUSG00000000031	0.7002409292982552	10.58396966299102	0.9761868761836654	0.33873727415421173	0.9997512386383116	H19	H19, imprinted maternally expressed transcript [Source:MGI Symbol;Acc:MGI:95891]
ENSMUSG00000000037	-0.012432650185529802	1.6426768708198325	0.0013746917050539167	0.9709064614192908	0.9997512386383116	Scml2	Scm polycomb group protein like 2 [Source:MGI Symbol;Acc:MGI:1340042]
ENSMUSG00000000056	-0.40390439690220575	5.715928955903472	2.0152930120734163	0.1760631703718872	0.9997512386383116	Narf	nuclear prelamin A recognition factor [Source:MGI Symbol;Acc:MGI:1914858]
ENSMUSG00000000058	0.807953608313917	0.7593078878269764	1.1385948021563113	0.30273191386024934	0.9997512386383116	Cav2	caveolin 2 [Source:MGI Symbol;Acc:MGI:107571]
ENSMUSG00000000078	-0.5361347094581526	7.257435343277869	2.3747910413649	0.14403643649829706	0.9997512386383116	Klf6	Kruppel-like factor 6 [Source:MGI Symbol;Acc:MGI:1346318]
ENSMUSG00000000085	-0.09060413066162834	4.3684664646307745	0.21086645724244274	0.6525897527334152	0.9997512386383116	Scmh1	sex comb on midleg homolog 1 [Source:MGI Symbol;Acc:MGI:1352762]
ENSMUSG00000000088	0.14058045726762464	7.0603314721199855	0.9643972748191346	0.341460064132153	0.9997512386383116	Cox5a	cytochrome c oxidase subunit 5A [Source:MGI Symbol;Acc:MGI:88474]
ENSMUSG00000000093	-0.25673157447361095	4.155340066005385	0.11762724760482582	0.7363585187594981	0.9997512386383116	Tbx2	T-box 2 [Source:MGI Symbol;Acc:MGI:98494]
ENSMUSG00000000094	0.35701863852074867	0.22260752353490018	0.14343075707534406	0.7101749708925922	0.9997512386383116	Tbx4	T-box 4 [Source:MGI Symbol;Acc:MGI:102556]
ENSMUSG00000000103	1.4609519701853615	-1.0553564080719038	4.9951624843939095	0.04084294916892139	0.9997512386383116	Zfy2	zinc finger protein 2, Y-linked [Source:MGI Symbol;Acc:MGI:99213]
ENSMUSG00000000120	-0.3875079492637649	5.410808903052507	0.4269979102766354	0.5233091929668945	0.9997512386383116	Ngfr	nerve growth factor receptor (TNFR superfamily, member 16) [Source:MGI Symbol;Acc:MGI:97323]
ENSMUSG00000000125	-0.252593375098175	4.371135687781136	0.05820422067085454	0.8126080477449928	0.9997512386383116	Wnt3	wingless-type MMTV integration site family, member 3 [Source:MGI Symbol;Acc:MGI:98955]
ENSMUSG00000000126	-0.3842271274825669	3.796994097956844	0.2927077168705143	0.5963961005258764	0.9997512386383116	Wnt9a	wingless-type MMTV integration site family, member 9A [Source:MGI Symbol;Acc:MGI:2446084]
ENSMUSG00000000127	-0.21026086555913714	4.842043096416569	1.069015050241044	0.31734392080096535	0.9997512386383116	Fer	fer (fms/fps related) protein kinase [Source:MGI Symbol;Acc:MGI:105917]
ENSMUSG00000000131	0.11696968896390873	6.2822128139224205	0.4216007994849354	0.5258331342945586	0.9997512386383116	Xpo6	exportin 6 [Source:MGI Symbol;Acc:MGI:2429950]
ENSMUSG00000000134	0.061166067308975	5.501777300078555	0.03604862371649936	0.851948258155661	0.9997512386383116	Tfe3	transcription factor E3 [Source:MGI Symbol;Acc:MGI:98511]
ENSMUSG00000000142	-0.46285649349240027	6.3774655175390444	0.4158937628432995	0.5286868355501093	0.9997512386383116	Axin2	axin 2 [Source:MGI Symbol;Acc:MGI:1270862]
ENSMUSG00000000148	0.1071445087371694	4.465446818805714	0.456935742325899	0.5092177950537212	0.9997512386383116	Brat1	BRCA1-associated ATM activator 1 [Source:MGI Symbol;Acc:MGI:1891679]
ENSMUSG00000000149	-0.19657302508988586	7.351243679093053	2.1981708500400643	0.15861648510933335	0.9997512386383116	Gna12	guanine nucleotide binding protein, alpha 12 [Source:MGI Symbol;Acc:MGI:95767]
ENSMUSG00000000154	1.2046393867748124	-1.3252086080059837	1.3357199591490718	0.26573855495056953	0.9997512386383116	Slc22a18	solute carrier family 22 (organic cation transporter), member 18 [Source:MGI Symbol;Acc:MGI:1336884]
ENSMUSG00000000167	-0.688815189553215	1.1296472278343181	4.094423166036241	0.06098172607222997	0.9997512386383116	Pih1d2	PIH1 domain containing 2 [Source:MGI Symbol;Acc:MGI:1919864]
ENSMUSG00000000168	0.07752230736184548	5.907660906683847	0.24420953728682782	0.628249621098095	0.9997512386383116	Dlat	dihydrolipoamide S-acetyltransferase (E2 component of pyruvate dehydrogenase complex) [Source:MGI Symbol;Acc:MGI:2385311]
ENSMUSG00000000171	0.23118268460234262	6.66800865076138	2.312237743772337	0.14889307743091423	0.9997512386383116	Sdhd	succinate dehydrogenase complex, subunit D, integral membrane protein [Source:MGI Symbol;Acc:MGI:1914175]
ENSMUSG00000000184	-0.7968518435724363	9.514580085116899	2.9179186836081246	0.10810573840125867	0.9997512386383116	Ccnd2	cyclin D2 [Source:MGI Symbol;Acc:MGI:88314]
ENSMUSG00000000194	-0.03072356509228874	6.4537744454704	0.0431938358333965	0.8381205900968576	0.9997512386383116	Gpr107	G protein-coupled receptor 107 [Source:MGI Symbol;Acc:MGI:2139054]
ENSMUSG00000000197	-0.4664020704410315	4.107289209418473	0.8265844148390079	0.37756985814898403	0.9997512386383116	Nalcn	sodium leak channel, non-selective [Source:MGI Symbol;Acc:MGI:2444306]
ENSMUSG00000000202	-0.5529542145421588	4.956768024207651	1.828100366901951	0.19629129834455797	0.9997512386383116	Btbd17	BTB (POZ) domain containing 17 [Source:MGI Symbol;Acc:MGI:1919264]
ENSMUSG00000000214	-0.9037568228323848	0.5593659146885083	0.500652263049227	0.49000988731815454	0.9997512386383116	Th	tyrosine hydroxylase [Source:MGI Symbol;Acc:MGI:98735]
ENSMUSG00000000223	-0.5931905282229254	3.367253012324475	1.8510231356799467	0.1936506501436746	0.9997512386383116	Drp2	dystrophin related protein 2 [Source:MGI Symbol;Acc:MGI:107432]
ENSMUSG00000000244	0.4650057475383575	-1.031895099787134	0.2158717055247148	0.6488413495543421	0.9997512386383116	Tspan32	tetraspanin 32 [Source:MGI Symbol;Acc:MGI:1350360]
ENSMUSG00000000247	-0.5988904482118952	3.8266079642304813	0.8479538231523366	0.37163501310331426	0.9997512386383116	Lhx2	LIM homeobox protein 2 [Source:MGI Symbol;Acc:MGI:96785]
ENSMUSG00000000253	-0.14438446533352117	2.962769041883702	0.12290843321635136	0.7307321071950872	0.9997512386383116	Gmpr	guanosine monophosphate reductase [Source:MGI Symbol;Acc:MGI:1913605]
ENSMUSG00000000263	-0.5082897575273811	-1.0116060397001547	0.29287290893660506	0.5962855787863914	0.9997512386383116	Glra1	glycine receptor, alpha 1 subunit [Source:MGI Symbol;Acc:MGI:95747]
ENSMUSG00000000266	-0.10311758083468724	3.8804968296277944	0.1922510189586406	0.6672194363704271	0.9997512386383116	Mid2	midline 2 [Source:MGI Symbol;Acc:MGI:1344333]
ENSMUSG00000000275	0.7268274090933876	5.404431062340829	2.19600941545521	0.15897043175617584	0.9997512386383116	Trim25	tripartite motif-containing 25 [Source:MGI Symbol;Acc:MGI:102749]
