ENSEMBL	logFC	logCPM	F	PValue	FDR	external_gene_name	description
ENSMUSG00000000001	-0.019519406541420162	7.864056706241798	0.016760042541062076	0.8986982190661373	0.9997244482966359	Gnai3	guanine nucleotide binding protein (G protein), alpha inhibiting 3 [Source:MGI Symbol;Acc:MGI:95773]
ENSMUSG00000000028	0.09340350119762837	5.246580243488891	0.30020784620895097	0.591742780373137	0.9997244482966359	Cdc45	cell division cycle 45 [Source:MGI Symbol;Acc:MGI:1338073]
ENSMUSG00000000031	0.7002439289600527	10.583970421708083	0.8814766874491908	0.36267395161020344	0.9997244482966359	H19	H19, imprinted maternally expressed transcript [Source:MGI Symbol;Acc:MGI:95891]
ENSMUSG00000000037	-0.012367087704403083	1.6427870158627118	0.0012949374479332965	0.9717645098167451	0.9997244482966359	Scml2	Scm polycomb group protein like 2 [Source:MGI Symbol;Acc:MGI:1340042]
ENSMUSG00000000056	-0.4038660776689773	5.715924646260822	1.8902570292861018	0.18934851740327463	0.9997244482966359	Narf	nuclear prelamin A recognition factor [Source:MGI Symbol;Acc:MGI:1914858]
ENSMUSG00000000058	0.8079842407537791	0.7602111240876376	1.074646893025276	0.31630983928951967	0.9997244482966359	Cav2	caveolin 2 [Source:MGI Symbol;Acc:MGI:107571]
ENSMUSG00000000078	-0.5361335854977481	7.25743413805994	2.28283570668406	0.15159462235139842	0.9997244482966359	Klf6	Kruppel-like factor 6 [Source:MGI Symbol;Acc:MGI:1346318]
ENSMUSG00000000085	-0.09059868567877831	4.368481168950185	0.21961628866880042	0.6460116636021723	0.9997244482966359	Scmh1	sex comb on midleg homolog 1 [Source:MGI Symbol;Acc:MGI:1352762]
ENSMUSG00000000088	0.14057928853996007	7.060330016509899	1.00431844180276	0.33202350137521264	0.9997244482966359	Cox5a	cytochrome c oxidase subunit 5A [Source:MGI Symbol;Acc:MGI:88474]
ENSMUSG00000000093	-0.2568432767419566	4.155307523586298	0.11918330311444701	0.7347164464831197	0.9997244482966359	Tbx2	T-box 2 [Source:MGI Symbol;Acc:MGI:98494]
ENSMUSG00000000094	0.35664313476516774	0.22217992291097577	0.13724760965313684	0.7162130703467959	0.9997244482966359	Tbx4	T-box 4 [Source:MGI Symbol;Acc:MGI:102556]
ENSMUSG00000000103	1.4610403265244338	-1.0555107986950778	4.833416758277888	0.04387265189733335	0.9997244482966359	Zfy2	zinc finger protein 2, Y-linked [Source:MGI Symbol;Acc:MGI:99213]
ENSMUSG00000000120	-0.3874408726172182	5.410791718397378	0.4896511237573706	0.4947950635851681	0.9997244482966359	Ngfr	nerve growth factor receptor (TNFR superfamily, member 16) [Source:MGI Symbol;Acc:MGI:97323]
ENSMUSG00000000125	-0.25270280591752303	4.371057942261939	0.056868422903958986	0.8147436433188497	0.9997244482966359	Wnt3	wingless-type MMTV integration site family, member 3 [Source:MGI Symbol;Acc:MGI:98955]
ENSMUSG00000000126	-0.3843472005567022	3.796997997389021	0.30954734199423506	0.5861647885049401	0.9997244482966359	Wnt9a	wingless-type MMTV integration site family, member 9A [Source:MGI Symbol;Acc:MGI:2446084]
ENSMUSG00000000127	-0.21025842295859587	4.842044929792707	1.087743040108014	0.3133470437599409	0.9997244482966359	Fer	fer (fms/fps related) protein kinase [Source:MGI Symbol;Acc:MGI:105917]
ENSMUSG00000000131	0.11697275067765629	6.282213803343087	0.40417273565513906	0.5344387172280889	0.9997244482966359	Xpo6	exportin 6 [Source:MGI Symbol;Acc:MGI:2429950]
ENSMUSG00000000134	0.061152254231928216	5.5017913071791105	0.03654540702594522	0.850957624199552	0.9997244482966359	Tfe3	transcription factor E3 [Source:MGI Symbol;Acc:MGI:98511]
ENSMUSG00000000142	-0.46290179721560354	6.3774636133997245	0.40904545553259286	0.5321034668548932	0.9997244482966359	Axin2	axin 2 [Source:MGI Symbol;Acc:MGI:1270862]
ENSMUSG00000000148	0.10712246638840209	4.465456707460336	0.4804016644852357	0.4987404008048285	0.9997244482966359	Brat1	BRCA1-associated ATM activator 1 [Source:MGI Symbol;Acc:MGI:1891679]
ENSMUSG00000000149	-0.19657483534727951	7.351243847984584	2.138563895576558	0.16409246790656565	0.9997244482966359	Gna12	guanine nucleotide binding protein, alpha 12 [Source:MGI Symbol;Acc:MGI:95767]
ENSMUSG00000000154	1.204862281509507	-1.3250980853954246	1.3046646618781454	0.27124020482413086	0.9997244482966359	Slc22a18	solute carrier family 22 (organic cation transporter), member 18 [Source:MGI Symbol;Acc:MGI:1336884]
ENSMUSG00000000167	-0.6887086789081712	1.129769584025335	3.696202906596619	0.07356511089364864	0.9997244482966359	Pih1d2	PIH1 domain containing 2 [Source:MGI Symbol;Acc:MGI:1919864]
ENSMUSG00000000168	0.07752377067176516	5.907657797341608	0.2812068179740426	0.6036059939904534	0.9997244482966359	Dlat	dihydrolipoamide S-acetyltransferase (E2 component of pyruvate dehydrogenase complex) [Source:MGI Symbol;Acc:MGI:2385311]
ENSMUSG00000000171	0.2311789858582143	6.66800751943789	2.4494893551231653	0.13823060848339894	0.9997244482966359	Sdhd	succinate dehydrogenase complex, subunit D, integral membrane protein [Source:MGI Symbol;Acc:MGI:1914175]
ENSMUSG00000000184	-0.7968511012055398	9.514579619948279	2.8960039427824835	0.10943271150992842	0.9997244482966359	Ccnd2	cyclin D2 [Source:MGI Symbol;Acc:MGI:88314]
ENSMUSG00000000194	-0.03073141244427968	6.453776035552451	0.03980661549834175	0.8445152268132745	0.9997244482966359	Gpr107	G protein-coupled receptor 107 [Source:MGI Symbol;Acc:MGI:2139054]
ENSMUSG00000000197	-0.4665195591725925	4.107275673269126	0.8073234739072125	0.3831123338543244	0.9997244482966359	Nalcn	sodium leak channel, non-selective [Source:MGI Symbol;Acc:MGI:2444306]
ENSMUSG00000000202	-0.5529713459712338	4.9567465260133865	1.6398367651151344	0.21979951764831268	0.9997244482966359	Btbd17	BTB (POZ) domain containing 17 [Source:MGI Symbol;Acc:MGI:1919264]
ENSMUSG00000000214	-0.9030792194027524	0.5592548652865286	0.4785649004106504	0.49964390210649545	0.9997244482966359	Th	tyrosine hydroxylase [Source:MGI Symbol;Acc:MGI:98735]
ENSMUSG00000000223	-0.5932795847973776	3.3672668764218785	1.8325341307460299	0.19586088459738443	0.9997244482966359	Drp2	dystrophin related protein 2 [Source:MGI Symbol;Acc:MGI:107432]
ENSMUSG00000000244	0.4644630588411987	-1.0316753019423446	0.21345338852881152	0.6506990780334394	0.9997244482966359	Tspan32	tetraspanin 32 [Source:MGI Symbol;Acc:MGI:1350360]
ENSMUSG00000000247	-0.598811746257241	3.826591394874964	0.8202845484923383	0.3794183008463279	0.9997244482966359	Lhx2	LIM homeobox protein 2 [Source:MGI Symbol;Acc:MGI:96785]
ENSMUSG00000000253	-0.14447110619865233	2.96276122040214	0.12415784888704504	0.7294434831168308	0.9997244482966359	Gmpr	guanosine monophosphate reductase [Source:MGI Symbol;Acc:MGI:1913605]
ENSMUSG00000000263	-0.5075883968894034	-1.0119430738445694	0.2749604997845211	0.6076803488760183	0.9997244482966359	Glra1	glycine receptor, alpha 1 subunit [Source:MGI Symbol;Acc:MGI:95747]
